id,yield
15274,6054.7725
15275,7597.6753
15276,6531.588
15277,6151.5317
15278,6936.8145
15279,6052.522
15280,7844.607
15281,4536.3438
15282,7352.033
15283,2953.9397
15284,3597.8345
15285,3581.8145
15286,7318.2593
15287,6464.522
15288,5522.0063
15289,4678.8745
15290,6867.99
15291,4302.4233
15292,4572.1606
15293,6602.393
15294,7129.866
15295,6387.434
15296,8202.95
15297,6809.5996
15298,5905.947
15299,6679.971
15300,4607.218
15301,7662.137
15302,7013.25
15303,3554.2422
15304,6563.083
15305,7570.557
15306,8201.174
15307,6498.9155
15308,5376.053
15309,4748.954
15310,5063.08
15311,7313.275
15312,8474.348
15313,5084.6074
15314,6148.713
15315,5714.0303
15316,6750.5903
15317,8319.765
15318,3050.5476
15319,6135.442
15320,5316.809
15321,5616.4224
15322,7609.2725
15323,5310.296
15324,4149.168
15325,7698.6274
15326,5276.3774
15327,6457.4673
15328,4154.7427
15329,6865.488
15330,7005.672
15331,4625.8657
15332,3912.394
15333,7789.449
15334,7066.872
15335,5018.5454
15336,7363.8457
15337,7601.928
15338,6582.1855
15339,4151.607
15340,6867.345
15341,5307.2373
15342,5598.268
15343,4498.47
15344,5246.927
15345,7047.897
15346,7379.1133
15347,3482.7043
15348,5627.8057
15349,6837.9595
15350,6583.2847
15351,5730.013
15352,6325.194
15353,5519.3843
15354,7858.97
15355,4745.935
15356,7693.9395
15357,8363.1875
15358,6549.1597
15359,5337.18
15360,6816.0806
15361,6614.9966
15362,7106.4814
15363,4306.7466
15364,5646.5923
15365,4276.5503
15366,6561.9854
15367,6850.228
15368,6209.4214
15369,4615.935
15370,7772.661
15371,7348.855
15372,7588.6484
15373,5729.2485
15374,4067.1602
15375,6270.3457
15376,6503.5317
15377,4501.6616
15378,5419.9004
15379,5518.891
15380,7378.2134
15381,8126.175
15382,4333.482
15383,7786.4033
15384,4613.1016
15385,7297.1865
15386,7225.7114
15387,6771.616
15388,3131.567
15389,4878.866
15390,5714.338
15391,6412.317
15392,6224.512
15393,6388.084
15394,7511.285
15395,7364.697
15396,5352.027
15397,7872.2026
15398,7158.05
15399,4409.0293
15400,6721.511
15401,6215.834
15402,4339.8315
15403,6800.652
15404,7051.29
15405,4831.114
15406,7440.805
15407,3667.2725
15408,4262.0713
15409,7432.8936
15410,6042.4023
15411,6458.706
15412,5681.9854
15413,4427.308
15414,8311.654
15415,5442.2393
15416,6767.623
15417,7286.506
15418,6210.242
15419,6193.4263
15420,7318.5635
15421,3603.715
15422,7581.5996
15423,3897.3062
15424,6212.5864
15425,7372.5264
15426,6599.06
15427,8054.167
15428,4019.7686
15429,6203.7627
15430,5952.8584
15431,6827.477
15432,7494.149
15433,6116.6064
15434,6365.56
15435,7458.216
15436,3213.6924
15437,4676.3286
15438,4429.0063
15439,5514.707
15440,5881.6816
15441,6144.1484
15442,7047.378
15443,5755.0474
15444,6473.2188
15445,5489.29
15446,5505.4473
15447,7715.9995
15448,6560.039
15449,4688.5757
15450,7430.4395
15451,7414.8037
15452,7547.9355
15453,7399.673
15454,6418.2803
15455,6983.388
15456,6736.4834
15457,2946.1887
15458,7680.7095
15459,8395.737
15460,6673.5117
15461,7301.869
15462,5565.9443
15463,7538.05
15464,8071.0977
15465,3708.5212
15466,8190.541
15467,3013.1963
15468,5801.479
15469,6507.3325
15470,5876.7783
15471,5378.4673
15472,8546.663
15473,7736.9917
15474,8156.588
15475,4876.357
15476,4720.3477
15477,7671.81
15478,4832.3623
15479,7032.438
15480,5064.602
15481,6237.398
15482,6962.648
15483,7018.6343
15484,6235.261
15485,4704.058
15486,7319.2563
15487,5636.789
15488,5902.644
15489,4135.736
15490,6124.971
15491,7905.9155
15492,8215.943
15493,6584.0977
15494,4674.6274
15495,7429.1113
15496,7319.515
15497,6043.9746
15498,7174.677
15499,6029.242
15500,6982.7437
15501,5957.5356
15502,8184.947
15503,6990.259
15504,7382.967
15505,5882.004
15506,7538.893
15507,6727.019
15508,5896.9243
15509,4100.2354
15510,7232.5264
15511,6635.14
15512,6536.451
15513,6386.441
15514,7459.085
15515,6694.1377
15516,6517.421
15517,7405.6074
15518,6798.7075
15519,7801.8433
15520,6420.0327
15521,7401.341
15522,7849.041
15523,3118.1594
15524,6429.8228
15525,2734.703
15526,7060.489
15527,5851.809
15528,7353.1196
15529,8211.323
15530,4518.71
15531,5828.92
15532,6561.3613
15533,8176.877
15534,6141.8076
15535,3390.8328
15536,7453.006
15537,5918.4546
15538,6312.007
15539,6744.1353
15540,6247.4204
15541,7421.1123
15542,6504.9297
15543,4800.154
15544,5829.3257
15545,6729.4517
15546,4955.259
15547,6587.018
15548,6356.896
15549,5592.061
15550,6572.249
15551,5591.4883
15552,5006.1797
15553,5522.435
15554,7498.7534
15555,6337.078
15556,5587.512
15557,8390.232
15558,6389.6104
15559,8354.356
15560,5382.48
15561,3228.092
15562,4114.4756
15563,6101.2266
15564,4620.8105
15565,5798.814
15566,4756.6567
15567,4038.3943
15568,3245.3062
15569,4394.1675
15570,4129.325
15571,6815.835
15572,4282.0767
15573,3551.8555
15574,5568.92
15575,3516.4097
15576,6726.082
15577,7287.1846
15578,7736.3403
15579,5819.748
15580,7367.47
15581,6525.5664
15582,7790.4224
15583,6310.3594
15584,6451.46
15585,4476.9224
15586,7806.478
15587,4708.2964
15588,5841.0796
15589,5809.648
15590,6852.5747
15591,5528.125
15592,4623.757
15593,5742.5444
15594,7524.1064
15595,5771.6626
15596,6420.289
15597,6842.979
15598,6765.3306
15599,4120.229
15600,7734.93
15601,4182.931
15602,5524.6685
15603,7490.1567
15604,6783.625
15605,6591.5166
15606,6551.1763
15607,6392.1753
15608,4356.9604
15609,6263.9116
15610,6323.9023
15611,7010.996
15612,7903.067
15613,8169.785
15614,6515.9165
15615,6015.029
15616,7389.3643
15617,7157.0723
15618,6254.165
15619,5074.6714
15620,6665.756
15621,5972.5254
15622,4929.328
15623,4348.909
15624,3714.0432
15625,4993.751
15626,7752.2866
15627,6543.846
15628,5583.3667
15629,5132.5073
15630,7082.328
15631,6187.4463
15632,3132.2964
15633,2882.6538
15634,5646.6953
15635,5501.3613
15636,5557.45
15637,4671.1855
15638,3808.387
15639,8151.8896
15640,4733.421
15641,5522.5225
15642,5923.314
15643,6484.529
15644,6240.7056
15645,5761.756
15646,7322.3237
15647,4632.7397
15648,4462.205
15649,3971.9846
15650,4473.604
15651,6493.4727
15652,7335.411
15653,8468.431
15654,6851.1196
15655,3745.0474
15656,5644.32
15657,7236.812
15658,5480.1426
15659,7663.946
15660,3757.6277
15661,7731.3965
15662,6963.678
15663,4387.633
15664,5648.8247
15665,5698.769
15666,8048.8535
15667,6348.6484
15668,6682.607
15669,7404.729
15670,5697.9897
15671,7552.3184
15672,6838.8394
15673,2763.532
15674,5465.5234
15675,6190.2485
15676,7917.3877
15677,8078.0747
15678,7337.339
15679,6727.2
15680,6673.9937
15681,3362.5762
15682,8036.573
15683,6245.4375
15684,5664.837
15685,5409.68
15686,7866.6694
15687,7456.631
15688,6706.956
15689,6726.582
15690,5206.906
15691,8077.883
15692,4133.538
15693,5818.7563
15694,6275.751
15695,4415.3667
15696,6734.8687
15697,5935.8794
15698,6287.288
15699,5491.3657
15700,7002.4175
15701,5609.4443
15702,4738.0264
15703,8395.495
15704,5852.1333
15705,6700.817
15706,5104.8125
15707,5323.9673
15708,8051.678
15709,6842.618
15710,6955.1104
15711,6550.0474
15712,6600.655
15713,6427.9575
15714,4390.9644
15715,5419.751
15716,4975.6987
15717,4175.04
15718,6339.724
15719,5574.023
15720,5760.6006
15721,3971.658
15722,6454.049
15723,3675.3154
15724,6868.039
15725,3498.9255
15726,5880.345
15727,6718.2188
15728,5755.587
15729,5587.4346
15730,4899.0137
15731,8574.443
15732,6635.008
15733,5634.969
15734,5758.4785
15735,8126.1973
15736,7395.957
15737,7304.002
15738,6999.543
15739,5878.528
15740,7347.195
15741,6604.1763
15742,6555.755
15743,2951.1287
15744,7383.6704
15745,5276.144
15746,4125.494
15747,7296.444
15748,6560.5317
15749,4286.4155
15750,5598.0386
15751,4650.538
15752,3695.1619
15753,7275.125
15754,4536.5635
15755,4701.067
15756,5329.713
15757,6333.81
15758,4029.184
15759,5807.4824
15760,8280.055
15761,4221.8325
15762,3738.7944
15763,3759.2039
15764,5058.8506
15765,5617.6426
15766,4735.671
15767,6707.066
15768,6190.7627
15769,7569.2847
15770,5543.7524
15771,6453.3516
15772,7547.405
15773,5793.958
15774,5871.6157
15775,5629.9985
15776,7847.7744
15777,6820.194
15778,5602.451
15779,6468.4106
15780,4155.413
15781,6505.503
15782,5605.1577
15783,6138.8125
15784,7773.947
15785,5369.9067
15786,5788.379
15787,4748.822
15788,7423.778
15789,5593.7305
15790,4450.3667
15791,5205.8916
15792,7492.653
15793,6076.234
15794,4199.5283
15795,4129.325
15796,7483.2856
15797,8249.874
15798,6097.426
15799,5403.1987
15800,2950.2576
15801,6102.9375
15802,4350.307
15803,5319.8765
15804,7514.492
15805,5318.1504
15806,6122.8325
15807,5278.087
15808,8019.5566
15809,5396.387
15810,6742.3823
15811,6007.3413
15812,8206.426
15813,5527.2085
15814,7714.968
15815,5968.326
15816,5604.864
15817,6459.0503
15818,4354.3833
15819,7240.7764
15820,6906.429
15821,7818.971
15822,5575.449
15823,5678.457
15824,3987.7568
15825,7650.744
15826,4760.8516
15827,6383.2915
15828,5931.0444
15829,7306.6396
15830,7346.2344
15831,5543.6914
15832,7544.7695
15833,3877.0623
15834,7043.9414
15835,5625.0146
15836,5576.144
15837,6306.8716
15838,7547.405
15839,6692.2188
15840,5398.84
15841,6344.158
15842,7270.6055
15843,8228.271
15844,7517.246
15845,4432.1675
15846,6733.557
15847,5640.707
15848,5646.061
15849,7801.6147
15850,5999.095
15851,6322.1206
15852,3787.1638
15853,7199.2734
15854,6540.262
15855,6022.65
15856,4523.934
15857,6352.4507
15858,7020.5654
15859,7482.411
15860,4565.5015
15861,5542.578
15862,5785.567
15863,5572.2515
15864,4310.6587
15865,6620.768
15866,3927.1853
15867,3472.0344
15868,5116.7637
15869,7460.67
15870,5888.182
15871,6187.049
15872,7009.8516
15873,6110.7256
15874,5594.3994
15875,6113.312
15876,5706.321
15877,4672.874
15878,6412.586
15879,5047.5903
15880,5301.4717
15881,7171.253
15882,6583.5254
15883,7758.6597
15884,6726.613
15885,6387.7236
15886,6858.2534
15887,5652.191
15888,6753.269
15889,6566.232
15890,5256.128
15891,3440.1687
15892,5734.493
15893,5522.89
15894,2261.1045
15895,3762.2617
15896,5441.829
15897,4663.4277
15898,6756.3833
15899,6282.442
15900,5670.5015
15901,7509.3564
15902,7746.236
15903,6266.7524
15904,5697.0513
15905,5660.828
15906,5919.0396
15907,6878.231
15908,7576.2407
15909,7097.803
15910,7391.634
15911,4252.457
15912,7332.0366
15913,5639.144
15914,5532.697
15915,6872.051
15916,6505.8735
15917,6506.761
15918,4742.63
15919,7752.085
15920,5301.667
15921,6411.49
15922,5477.106
15923,6540.1694
15924,7601.928
15925,7832.6904
15926,7288.327
15927,7291.982
15928,6122.008
15929,5908.7886
15930,4845.3857
15931,6438.5825
15932,5019.1973
15933,5584.179
15934,4982.469
15935,7709.4526
15936,7398.8657
15937,4070.5586
15938,5070.092
15939,3416.493
15940,4944.962
15941,5004.374
15942,6536.332
15943,6712.852
15944,6348.682
15945,7622.631
15946,6160.8726
15947,5618.7915
15948,7358.3594
15949,6685.428
15950,6867.9
15951,5317.1216
15952,8072.051
15953,6550.23
15954,7402.6562
15955,6879.8013
15956,5633.634
15957,7299.092
15958,2659.4958
15959,6433.2046
15960,8201.7295
15961,7351.6616
15962,5475.822
15963,5800.553
15964,7055.267
15965,6437.603
15966,4268.949
15967,6501.547
15968,7642.2847
15969,5694.072
15970,6939.979
15971,3885.9683
15972,6600.492
15973,4672.378
15974,5590.0005
15975,6647.704
15976,5883.3535
15977,7227.6
15978,7683.0117
15979,4845.9917
15980,5033.823
15981,4768.634
15982,6808.551
15983,3807.484
15984,4372.524
15985,6543.226
15986,7400.6216
15987,7024.3867
15988,6845.158
15989,5421.426
15990,5407.055
15991,6573.1045
15992,6577.3447
15993,4456.98
15994,7389.915
15995,4827.9653
15996,6580.4424
15997,5799.1245
15998,7334.114
15999,4983.4395
16000,7885.248
16001,8294.423
16002,7734.93
16003,4582.872
16004,6038.71
16005,5613.18
16006,5466.25
16007,5729.6377
16008,6532.581
16009,4065.8286
16010,4030.2202
16011,6674.5405
16012,4190.9785
16013,7569.078
16014,6919.2007
16015,8293.934
16016,6974.788
16017,5648.1616
16018,5506.339
16019,8342.106
16020,6722.575
16021,4317.727
16022,5040.758
16023,8206.909
16024,6686.0024
16025,5822.273
16026,5451.925
16027,6479.4326
16028,6475.7764
16029,6474.394
16030,5559.3584
16031,4740.368
16032,5386.416
16033,6446.1025
16034,3685.0576
16035,7087.2363
16036,5680.8574
16037,6248.199
16038,4494.1763
16039,7607.351
16040,3974.3867
16041,8261.289
16042,6944.637
16043,3910.1843
16044,4850.3916
16045,7449.216
16046,7775.117
16047,7261.852
16048,6073.742
16049,6101.591
16050,5651.217
16051,5476.5957
16052,6062.243
16053,5411.8594
16054,7059.3374
16055,6276.283
16056,5078.114
16057,6113.5464
16058,6605.0522
16059,5733.3066
16060,6396.339
16061,4450.259
16062,5562.334
16063,6437.208
16064,5619.0215
16065,6839.723
16066,5037.7583
16067,3408.5833
16068,5519.871
16069,7390.906
16070,6824.7993
16071,5221.72
16072,2217.5396
16073,4383.341
16074,7791.857
16075,6563.8013
16076,8635.999
16077,5081.949
16078,4896.5596
16079,7590.5586
16080,7369.036
16081,3736.528
16082,6229.4688
16083,6187.121
16084,5793.825
16085,5017.8525
16086,5664.3667
16087,6925.4575
16088,6177.668
16089,4831.7383
16090,5907.5347
16091,5494.0767
16092,4350.6396
16093,5530.2817
16094,5320.627
16095,3994.319
16096,3536.5574
16097,5528.0894
16098,6489.7334
16099,6941.2095
16100,3954.4324
16101,7359.2065
16102,7467.426
16103,4670.6
16104,7407.0186
16105,6902.378
16106,6681.94
16107,3242.8213
16108,7336.66
16109,5509.2134
16110,5743.2153
16111,7239.0674
16112,4300.9536
16113,5607.471
16114,6481.052
16115,8214.651
16116,6482.225
16117,5810.3076
16118,3214.257
16119,3717.2507
16120,7652.623
16121,3960.7085
16122,6565.748
16123,7509.963
16124,7312.5845
16125,8050.549
16126,7606.206
16127,4083.0986
16128,3641.6873
16129,2714.6487
16130,4814.8135
16131,5409.1924
16132,8171.668
16133,5677.8623
16134,6893.067
16135,6428.204
16136,6216.0938
16137,6204.496
16138,7740.431
16139,6450.1064
16140,4130.7183
16141,5429.4004
16142,8094.842
16143,7283.9565
16144,3495.7725
16145,5280.779
16146,5883.2617
16147,6290.8955
16148,5418.645
16149,6714.316
16150,3260.5615
16151,5655.091
16152,5001.5264
16153,4335.9355
16154,3463.1301
16155,7487.887
16156,5055.2373
16157,4727.0024
16158,4505.7305
16159,6535.197
16160,7369.0728
16161,7362.121
16162,6955.6875
16163,5424.222
16164,6499.718
16165,7837.166
16166,5516.196
16167,5548.2476
16168,5306.0674
16169,4166.3574
16170,7335.5425
16171,7015.152
16172,5568.98
16173,6510.546
16174,4372.3364
16175,7531.465
16176,6605.977
16177,4410.5083
16178,7579.301
16179,5668.1714
16180,3650.3887
16181,4504.666
16182,5958.66
16183,7323.4736
16184,5581.6333
16185,7059.016
16186,6777.5386
16187,8213.137
16188,2742.7656
16189,6072.6133
16190,7293.576
16191,6528.376
16192,3929.1348
16193,6487.0566
16194,5787.5903
16195,5852.6206
16196,6154.709
16197,6909.2754
16198,7675.3945
16199,5654.311
16200,6006.254
16201,6582.5063
16202,6392.0996
16203,5570.4004
16204,7635.0127
16205,7825.042
16206,6503.5
16207,5520.199
16208,5575.988
16209,6254.6255
16210,7003.1304
16211,5735.869
16212,6173.2515
16213,3983.797
16214,5518.27
16215,5589.889
16216,6760.389
16217,6464.0625
16218,6528.8784
16219,4329.7686
16220,6734.663
16221,4382.0483
16222,5540.1445
16223,5464.6904
16224,5079.141
16225,6785.245
16226,6122.148
16227,4380.0044
16228,6494.872
16229,6525.481
16230,4276.2695
16231,7124.086
16232,5612.41
16233,4958.003
16234,3584.4277
16235,4166.808
16236,6480.2886
16237,8167.085
16238,5942.8
16239,7455.4873
16240,4059.4358
16241,6142.45
16242,5028.8125
16243,6574.0234
16244,4592.2583
16245,5666.1455
16246,5618.335
16247,4415.5596
16248,4277.9487
16249,3732.284
16250,3100.178
16251,5710.928
16252,8250.519
16253,5411.1294
16254,5576.6226
16255,5019.1973
16256,7752.0356
16257,5662.5684
16258,5901.486
16259,6540.4707
16260,5529.8135
16261,4577.1006
16262,4969.4883
16263,6763.2007
16264,3819.7922
16265,7293.9146
16266,4797.586
16267,3529.3362
16268,5814.4155
16269,2984.405
16270,6238.9243
16271,5503.7285
16272,7548.366
16273,7355.4404
16274,3663.312
16275,7364.068
16276,6415.3867
16277,5670.665
16278,4212.4727
16279,5612.6772
16280,4530.6387
16281,4721.226
16282,8207.3955
16283,7362.9883
16284,6719.083
16285,6798.3945
16286,5368.279
16287,7841.0557
16288,5967.356
16289,7350.9185
16290,6849.9893
16291,5953.4473
16292,4494.1616
16293,4718.471
16294,7262.3457
16295,5139.0063
16296,7332.591
16297,6201.499
16298,6983.851
16299,6624.08
16300,6883.292
16301,7398.7456
16302,7257.505
16303,6749.043
16304,6995.1865
16305,5608.8613
16306,7496.4497
16307,4297.786
16308,7827.6694
16309,6287.0786
16310,6100.3716
16311,5555.649
16312,6714.347
16313,4689.9834
16314,7367.624
16315,8127.32
16316,2904.996
16317,6103.765
16318,4802.5747
16319,2858.3887
16320,5728.9023
16321,5281.723
16322,7514.791
16323,3737.0305
16324,4677.9917
16325,6079.583
16326,7375.245
16327,7356.3193
16328,7515.801
16329,6513.698
16330,6687.6963
16331,5307.7627
16332,7233.985
16333,6714.3374
16334,5458.6807
16335,4556.4253
16336,4298.478
16337,4890.5054
16338,6102.7603
16339,4705.836
16340,5339.088
16341,7808.3984
16342,7389.268
16343,3968.2334
16344,6689.6475
16345,6108.2876
16346,8028.575
16347,7257.394
16348,4218.945
16349,5457.809
16350,7265.1807
16351,5028.6826
16352,6783.87
16353,5910.427
16354,5204.6636
16355,7867.526
16356,5573.129
16357,7149.74
16358,6356.313
16359,8128.298
16360,6743.2583
16361,7742.7974
16362,8238.326
16363,4428.195
16364,5881.5117
16365,5623.9263
16366,7175.7485
16367,3664.5486
16368,6755.6987
16369,7965.179
16370,6206.06
16371,2487.0776
16372,8268.96
16373,3575.3262
16374,6916.2593
16375,5720.5156
16376,6719.6104
16377,4913.6826
16378,7033.995
16379,7227.958
16380,5603.5728
16381,4417.2534
16382,5581.6694
16383,4029.2976
16384,5931.667
16385,6960.065
16386,5514.3164
16387,5226.8086
16388,4195.08
16389,3881.8762
16390,8055.6523
16391,6404.1016
16392,3978.2822
16393,5609.76
16394,6479.9443
16395,7528.403
16396,5966.001
16397,7329.917
16398,6495.494
16399,2607.8655
16400,6874.248
16401,6422.6626
16402,5976.2773
16403,7101.781
16404,5756.7676
16405,8198.297
16406,6259.144
16407,7905.0083
16408,7340.045
16409,7579.7446
16410,6860.4707
16411,5689.274
16412,5531.629
16413,7387.1284
16414,6240.352
16415,3238.5884
16416,6694.1284
16417,5907.5723
16418,6654.043
16419,5562.669
16420,5552.1987
16421,3639.3066
16422,5308.412
16423,7443.537
16424,5473.2217
16425,7812.292
16426,6917.8325
16427,6808.2266
16428,5573.9604
16429,7090.291
16430,6651.654
16431,6246.3223
16432,5606.1455
16433,6645.9507
16434,5589.2017
16435,7444.983
16436,8154.342
16437,6380.167
16438,3645.4543
16439,7324.1304
16440,4346.9165
16441,6707.771
16442,6877.844
16443,6536.529
16444,5499.634
16445,5675.8564
16446,7126.961
16447,6789.935
16448,7575.6763
16449,4094.704
16450,5713.1733
16451,7341.1904
16452,4730.1543
16453,6536.749
16454,3583.5068
16455,8158.377
16456,3340.6675
16457,7544.269
16458,7579.8125
16459,4634.3325
16460,5443.624
16461,6710.7026
16462,7322.9023
16463,7677.908
16464,6065.086
16465,4338.365
16466,6459.375
16467,4621.849
16468,5656.5107
16469,4462.7866
16470,6548.6265
16471,6619.234
16472,5222.6924
16473,6836.5996
16474,6720.4683
16475,6191.9434
16476,6550.297
16477,7377.36
16478,7853.677
16479,5697.0435
16480,7252.4053
16481,8234.247
16482,6299.257
16483,5118.7095
16484,7554.8735
16485,5371.009
16486,5417.5996
16487,6417.2476
16488,3902.2544
16489,5745.173
16490,7889.289
16491,7820.113
16492,8046.0825
16493,5254.4155
16494,5690.1113
16495,6425.1353
16496,4700.2773
16497,5622.389
16498,5639.8887
16499,6400.7393
16500,7826.062
16501,5332.1187
16502,7370.0728
16503,7215.249
16504,5680.0796
16505,7605.3735
16506,7048.2515
16507,5646.0557
16508,4372.5996
16509,3152.6162
16510,7007.4653
16511,6982.524
16512,6295.12
16513,5633.251
16514,7642.6978
16515,6027.705
16516,7382.967
16517,7581.948
16518,4246.301
16519,5411.6284
16520,5566.6216
16521,3711.1836
16522,5508.37
16523,6123.6616
16524,7112.495
16525,5720.471
16526,4472.8306
16527,5197.3003
16528,8200.115
16529,4623.78
16530,6782.6914
16531,5749.07
16532,5264.4673
16533,5519.8066
16534,4188.0703
16535,6793.634
16536,6335.582
16537,7104.8394
16538,7285.1646
16539,8126.842
16540,8351.058
16541,3255.0413
16542,7653.321
16543,6192.8223
16544,5643.5605
16545,5577.282
16546,6551.3447
16547,5115.908
16548,6079.2114
16549,7496.5933
16550,6341.5547
16551,7595.7275
16552,7475.3413
16553,4164.738
16554,5611.795
16555,7325.6084
16556,3699.1057
16557,6503.492
16558,6083.5728
16559,6839.267
16560,6209.529
16561,7336.409
16562,6888.25
16563,4533.8
16564,7501.1167
16565,6509.2456
16566,3447.645
16567,5100.749
16568,5261.157
16569,4753.69
16570,7326.9272
16571,6651.0913
16572,7750.818
16573,6265.5703
16574,6057.194
16575,4452.953
16576,6512.4604
16577,8158.516
16578,7504.3584
16579,5607.021
16580,5527.3354
16581,6282.635
16582,6090.8335
16583,5472.7866
16584,5716.1357
16585,5561.752
16586,5494.0923
16587,3571.5283
16588,7704.159
16589,7322.725
16590,7803.903
16591,6899.8345
16592,4148.526
16593,4028.8186
16594,6257.6265
16595,5000.2227
16596,6236.3677
16597,4950.3916
16598,7004.5605
16599,7374.9165
16600,3302.7146
16601,5781.55
16602,6362.275
16603,6205.3936
16604,8210.518
16605,5496.685
16606,7719.379
16607,6498.6465
16608,7547.3506
16609,5358.1636
16610,6821.1665
16611,7382.314
16612,7358.714
16613,6079.735
16614,7380.073
16615,8294.507
16616,4485.1426
16617,7412.756
16618,6484.3604
16619,7347.9165
16620,5815.337
16621,6620.8403
16622,6285.4707
16623,5534.039
16624,7632.3867
16625,7524.075
16626,6867.47
16627,7567.0293
16628,5709.433
16629,5872.1865
16630,5856.879
16631,6860.958
16632,6410.6675
16633,6292.3306
16634,6960.8403
16635,6227.9233
16636,7693.8916
16637,6005.028
16638,6182.8794
16639,6445.858
16640,5823.1714
16641,6435.2725
16642,7425.215
