id,yield
15573,3493.3595037333375
15574,5625.368502933331
15575,3496.573945866669
15576,6679.619998400001
15577,7383.535214866667
15578,7670.848047733335
15579,5916.337379799995
15580,7471.4286633333395
15581,6654.637201466663
15582,7589.889313533331
15583,5980.7872686000055
15584,6445.441638966669
15585,4474.135768266668
15586,7757.420108400004
15587,4930.168679933327
15588,5748.40496216667
15589,5929.285903800007
15590,6856.2152467333335
15591,5590.6880857333335
15592,4631.8540520999995
15593,5673.817016333334
15594,7502.01340793333
15595,5779.9129423333325
15596,6359.29005883334
15597,6771.553481533332
15598,6769.029279800003
15599,4178.391244733332
15600,7683.578853199996
15601,4252.0155417999995
15602,5432.6902972
15603,7467.414579533323
15604,6730.2928585333375
15605,6525.737526333325
15606,6713.915248600001
15607,6334.112225566664
15608,4400.454528700001
15609,6290.4683820000055
15610,6293.388187800006
15611,7010.294932266673
15612,8117.202592866667
15613,8209.656912133327
15614,6443.766312866668
15615,5980.552803600003
15616,7353.384731399994
15617,7124.514507066667
15618,6206.015090966677
15619,5049.6348636
15620,6678.745768766666
15621,5925.23444166667
15622,4886.697788733333
15623,4272.704969799999
15624,3713.372801266669
15625,5006.272543266662
15626,7791.690519233331
15627,6630.621485333331
15628,5746.780961400002
15629,5063.989065000002
15630,6999.9967669
15631,6169.111380800008
15632,3041.5557251333344
15633,2932.632775800002
15634,5649.054207399999
15635,5632.776352500001
15636,5487.947610266663
15637,4724.788303000002
15638,4047.508855999999
15639,8210.517326099998
15640,4738.251234133332
15641,5572.5669797
15642,5810.488846733337
15643,6460.180886000002
15644,6302.501416933336
15645,5762.64880626667
15646,7318.543554466666
15647,4559.911740600003
15648,4663.942103466667
15649,3739.872731966669
15650,4529.928582899998
15651,6512.818305466671
15652,7212.349254200004
15653,8270.767877399998
15654,6873.881733199992
15655,3714.2553927999998
15656,5707.0159593333365
15657,7020.640317199994
15658,5483.341252133332
15659,7581.822647400003
15660,3901.3756723333327
15661,7795.935036399997
15662,6936.20258846666
15663,4376.375032666668
15664,5729.909458733331
15665,5760.131401533333
15666,7719.157116533325
15667,6272.3136872000005
15668,6699.238623399997
15669,7284.649072266667
15670,5672.992716599999
15671,7622.915004399998
15672,6681.849740000001
15673,2883.8342896000036
15674,5415.388583866665
15675,6263.059747733334
15676,7784.131472466667
15677,8263.847815599996
15678,7386.599318733329
15679,6699.6933706
15680,6670.984772933333
15681,3320.0292076000032
15682,8070.986105133326
15683,6296.984329266664
15684,5664.895594933335
15685,5513.085564533332
15686,8100.742915466665
15687,7275.451864733336
15688,6666.238953200012
15689,6777.482592733335
15690,5023.918574200002
15691,7939.810940600002
15692,4186.673289666664
15693,5710.877938000004
15694,6343.0265519333325
15695,4459.92728746667
15696,6925.406793466666
15697,5960.088401066666
15698,6140.193249333331
15699,5472.253276333335
15700,6936.452156533331
15701,5645.271236866666
15702,4789.572675566668
15703,8442.121520066668
15704,5761.305781433335
15705,6555.292426000004
15706,5081.4299759000005
15707,5322.274270699998
15708,8051.863161866672
15709,6741.905019166669
15710,6840.624789866665
15711,6490.601103333335
15712,6576.622496533329
15713,6343.312142800002
15714,4731.384788599998
15715,5344.688256100002
15716,5061.334358866666
15717,4339.002263733337
15718,6266.718954466663
15719,5573.417468366668
15720,5640.414909333336
15721,3958.2553560333317
15722,6391.668236000002
15723,3702.240522466666
15724,6777.659902166669
15725,3572.2980662666682
15726,5994.518196666669
15727,6607.268458933335
15728,5653.7422863333395
15729,5566.988169200002
15730,4764.431459066667
15731,8650.5976866
15732,7062.9851173333245
15733,5572.4987812
15734,5831.929692833338
15735,8110.345766933334
15736,7364.002232266669
15737,7411.592907466664
15738,7258.318367433335
15739,5615.175193866667
15740,7270.493426266662
15741,6806.76047926667
15742,6518.70258716667
15743,2564.472004866666
15744,7322.745900199997
15745,4965.360613433331
15746,4119.107499466668
15747,7416.396323
15748,6557.907533133336
15749,4332.593723166667
15750,5580.087671333329
15751,4563.658520966669
15752,3751.3760529333335
15753,7268.259264166669
15754,4588.577564400004
15755,4786.163111399998
15756,5328.020750866668
15757,6246.411899599998
15758,4081.88695313333
15759,5821.8169248666745
15760,8178.197365699995
15761,4243.285931466669
15762,3787.13977926667
15763,3765.9885931000035
15764,5086.658645633334
15765,5564.274982933332
15766,4663.838086533333
15767,6809.470534066665
15768,6257.26575173333
15769,7623.971895066664
15770,5498.634316
15771,6443.8845792333295
15772,7607.262419999998
15773,5779.636416200007
15774,5892.776816766666
15775,5592.938212733335
15776,7766.471959266664
15777,6837.786993466665
15778,5643.55519426667
15779,6559.9755708999965
15780,4357.718856899998
15781,6340.023937466664
15782,5548.928435866662
15783,6232.130920866671
15784,7835.364017533331
15785,5401.9013396666705
15786,5671.057651000003
15787,4824.294263533329
15788,7625.060849266662
15789,5569.535845266663
15790,4330.632145733336
15791,5163.286687033333
15792,7471.559928533333
15793,5897.354339866665
15794,4157.583668033331
15795,4159.977336133334
15796,7392.43776266666
15797,8168.0623386666675
15798,6132.231577833335
15799,5256.4380430000065
15800,2920.581956333334
15801,6144.517060133339
15802,3817.768692399998
15803,5494.656352
15804,7546.751751133329
15805,5505.743971333339
15806,6205.417910033337
15807,5062.511982933338
15808,7649.724108266662
15809,5422.711011066661
15810,6760.954075599996
15811,6162.254147133333
15812,8197.871980299999
15813,5646.087416000003
15814,7810.482291199996
15815,6031.6019759333385
15816,5529.988369
15817,6432.845965600002
15818,4490.317400933333
15819,7297.219103866665
15820,7509.262704399992
15821,7789.811180999992
15822,5630.673096466664
15823,5656.45592346667
15824,4063.2581915999995
15825,7596.2587731999965
15826,4753.3209148666665
15827,6334.549498333342
15828,6183.6931219
15829,7366.688924933327
15830,7356.7236142
15831,5564.3817267333325
15832,7464.685139200002
15833,3775.5639088666694
15834,6947.943862166673
15835,5698.65035383334
15836,5602.762260833333
15837,6396.756108300006
15838,7533.681113099996
15839,6819.873735633332
15840,5308.3947947999995
15841,6278.699085866669
15842,7402.638805000003
15843,8197.03642033333
15844,7505.982513366667
15845,4436.279482533332
15846,6747.224022500001
15847,5653.307909633328
15848,5569.13297593333
15849,7898.4793226666625
15850,6207.294372133338
15851,6411.022880333335
15852,3615.5713963999997
15853,7370.4380182
15854,6426.629741133329
15855,6123.663111366668
15856,4434.4007321333365
15857,6363.059618466665
15858,6981.461223933332
15859,7291.700881999994
15860,4552.339446333334
15861,5615.662390999996
15862,5770.503134799993
15863,5553.954540599998
15864,4323.099652466666
15865,6629.929259233335
15866,3863.557279000002
15867,3586.6327116666694
15868,5191.74400413334
15869,7503.277800599996
15870,3460.437909533334
15871,6212.388557200004
15872,7203.806099399994
15873,6038.570917800001
15874,5463.188426800003
15875,6148.087888866669
15876,5590.6719130666725
15877,4776.311535466666
15878,6404.288502533335
15879,5039.644184133335
15880,5275.465829466671
15881,7107.71673313333
15882,6526.726357800007
15883,7842.592095266666
15884,6751.955753400007
15885,6358.363102466669
15886,6827.1157772333345
15887,5722.727070533328
15888,6953.6981981333365
15889,6573.242788933337
15890,5274.592479866667
15891,3465.4092391333343
15892,5645.562965333332
15893,5565.350633133333
15894,2545.900882200002
15895,2576.634090266668
15896,5238.960751966671
15897,4555.735786599996
15898,6884.113809766661
15899,6363.180548933341
15900,5686.438375366669
15901,7275.290270899998
15902,7705.291867600001
15903,6240.751151833336
15904,5758.483098833333
15905,5624.766920599998
15906,5948.845778733334
15907,6965.5357014
15908,7428.861628133333
15909,7185.673623933331
15910,7590.772866899989
15911,4438.890937466669
15912,7117.758963133333
15913,5497.494299233337
15914,5535.630974866667
15915,6884.434324733334
15916,6561.5521989333365
15917,6578.665734466671
15918,4587.4155280333325
15919,7724.765700833334
15920,5342.386440933341
15921,6547.349873399999
15922,5466.237114733332
15923,6625.299107200003
15924,7661.16392046667
15925,7775.430314266668
15926,7440.48855166667
15927,7130.0116385333395
15928,6157.691063733328
15929,5790.8506849000005
15930,4880.448583533337
15931,6512.160531866663
15932,4978.785277833329
15933,5612.129507299998
15934,4978.170154333331
15935,7664.869296899995
15936,7226.768171633333
15937,4057.2826139999997
15938,4950.0440268000075
15939,3356.8922504000006
15940,4556.287506366668
15941,5015.592584466664
15942,6481.106552533339
15943,6875.926888999997
15944,6342.273437533334
15945,7527.227917799998
15946,6120.410363066667
15947,5588.554026133334
15948,7399.070515966665
15949,6673.6720122000015
15950,6832.468682666674
15951,5328.33883213333
15952,8055.134819700005
15953,6591.879415733334
15954,7365.618207000005
15955,6959.1779794
15956,5755.503581266669
15957,7325.7312130666605
15958,2761.675317000006
15959,6497.614342200004
15960,8222.22557646666
15961,7272.649632666667
15962,5525.172066733335
15963,5906.144163899998
15964,6986.646313333335
15965,6364.480302699996
15966,4396.056955733336
15967,6438.412143900004
15968,7668.279772400006
15969,5895.692177566675
15970,7158.952486466663
15971,3653.570150400002
15972,6551.717157533333
15973,4571.678831266662
15974,5594.684471400003
15975,6731.2161029333365
15976,5908.893294866667
15977,7468.456292800005
15978,7762.522896733337
15979,4862.879383466668
15980,5076.441550366671
15981,4780.118729233337
15982,6829.135318933332
15983,3916.360368666665
15984,4412.93648286667
15985,6559.529543166671
15986,7524.979716200004
15987,6975.694831399991
15988,6858.926658500002
15989,5436.664614533335
15990,5427.943448733336
15991,6397.650361299995
15992,6751.773830766663
15993,4456.095499700002
15994,7351.240298466662
15995,4719.355352733334
15996,6936.267498666671
15997,5883.339898533333
15998,7321.72980886667
15999,4953.866850166667
16000,7569.830697933335
16001,8168.221171200001
16002,7642.575944533332
16003,4590.89216686667
16004,6046.381041500002
16005,5602.071512666669
16006,5336.073133799996
16007,5777.147170133331
16008,6759.975801266663
16009,4166.455820533333
16010,4056.8844551333327
16011,6589.3802891333335
16012,4228.664529666667
16013,7607.153640366671
16014,7265.543976066669
16015,8331.275493333333
16016,6966.536462199999
16017,5644.064905000001
16018,5574.552019599999
16019,8132.215462566663
16020,6699.0334196
16021,4209.071476766668
16022,5009.267795066667
16023,8080.289618200001
16024,6793.265998733326
16025,5796.490951533337
16026,5505.395955
16027,6606.542093166663
16028,6504.598394000001
16029,6335.561937000003
16030,5603.6169632
16031,4785.447755766665
16032,5357.264083733335
16033,6637.527628933335
16034,3755.2542838666664
16035,7135.693666933326
16036,5583.598979966675
16037,6259.333186833335
16038,4356.747579200004
16039,7525.71397646667
16040,4303.785146866663
16041,8160.549393799988
16042,7236.270109933327
16043,4002.1476869999983
16044,4989.086882466667
16045,7573.770555599993
16046,8401.437282266668
16047,7302.438323800002
16048,6207.177077733337
16049,6043.009041333338
16050,5560.0269371999975
16051,5488.764020333333
16052,6056.517570333327
16053,5376.835079066665
16054,7055.713487133333
16055,6234.173882933332
16056,5056.431379966668
16057,6149.498999099997
16058,6335.827683133327
16059,5869.9732535
16060,6303.398646666671
16061,4367.567659666665
16062,5535.581309466663
16063,6384.548398399999
16064,5545.872528300003
16065,6884.602207899999
16066,4800.864155400005
16067,3288.9273074000007
16068,5464.0512489333305
16069,7230.963891866657
16070,6817.6441062999975
16071,5353.434206266668
16072,2532.734144199999
16073,4294.915568600004
16074,7689.089483133334
16075,6406.108411333336
16076,8546.546334666662
16077,5312.501601033338
16078,4788.359933533333
16079,7665.916848599998
16080,7436.9076300000015
16081,3581.761085533335
16082,6170.159883000001
16083,6244.64475403334
16084,5798.201142133336
16085,5052.1777231000015
16086,5659.56950936667
16087,6828.552941966677
16088,6132.493159400001
16089,5090.25630796667
16090,6044.004516399996
16091,5508.932743399997
16092,4219.930736666667
16093,5534.1032953333315
16094,5190.482056666669
16095,4069.094976433329
16096,3498.782487999997
16097,5491.131736799999
16098,6447.389505133334
16099,6871.36522693334
16100,4323.1602126666685
16101,7465.650775966667
16102,7400.354984933337
16103,4536.920280533333
16104,7480.200164566662
16105,6950.688014866665
16106,6880.044692400004
16107,3843.1455677333342
16108,7405.749674499994
16109,5511.432815666666
16110,5783.200356400001
16111,7348.617509133332
16112,4309.074386
16113,5574.252269666666
16114,6590.773500066668
16115,8256.738833000005
16116,6594.1478271999995
16117,5736.122263599999
16118,3247.9212112000046
16119,3644.823259133334
16120,7668.882337333324
16121,3982.509474333332
16122,6636.215344133335
16123,7412.832212866666
16124,7274.441380399995
16125,8107.273720600001
16126,7511.580037999996
16127,4028.6653135333304
16128,3652.9480969333354
16129,2712.4410064666727
16130,4703.676642600005
16131,5382.073234666667
16132,8054.919707733329
16133,5660.2835872000005
16134,6937.918721533336
16135,6426.973148266666
16136,6259.144836133337
16137,6145.801460666667
16138,7819.065185466657
16139,6653.306811666664
16140,4217.576802199999
16141,5432.328477999996
16142,8036.961396433331
16143,6963.533702766663
16144,3461.595741533338
16145,5225.161985099997
16146,5876.790464600002
16147,6344.113296266665
16148,5341.747971733332
16149,6764.997516999995
16150,3133.593301900006
16151,5569.752401133335
16152,5007.243813833335
16153,3770.780599200004
16154,3391.9038882666664
16155,7477.3787749333305
16156,4997.780359866673
16157,4798.466563000003
16158,4692.617494466668
16159,6593.725863600006
16160,7409.580878766662
16161,7405.39020906666
16162,6910.876041600002
16163,5247.702621333337
16164,6583.042929566664
16165,7754.6362978666675
16166,5512.839250799999
16167,5620.8519958
16168,5383.389174200003
16169,4231.983579800001
16170,7342.664745600003
16171,7066.535744666664
16172,5594.4606576666665
16173,6639.242669133329
16174,4404.128946500001
16175,7491.136721466665
16176,6683.330162333333
16177,4423.322258399999
16178,7607.006413466668
16179,5804.528926400006
16180,3599.0556522666693
16181,4480.154185066671
16182,6131.395311766666
16183,7372.372161733325
16184,5621.414335166667
16185,7135.380919299998
16186,6720.901232666672
16187,8242.319167066667
16188,2994.335593733332
16189,5886.879562133335
16190,7408.300268266665
16191,6467.8079562333305
16192,4061.6932167999953
16193,6404.308496000004
16194,5700.132842799995
16195,5845.012120600002
16196,6280.530505333325
16197,6902.343295066664
16198,7665.705348333322
16199,5557.468100500005
16200,5634.017176466669
16201,6953.228672200001
16202,6406.578209533329
16203,5550.229156200001
16204,7597.89948153333
16205,7750.777352999997
16206,6452.279487366673
16207,5697.150160799998
16208,5721.55012686667
16209,6146.442197166668
16210,6953.557438933333
16211,5776.049594666668
16212,6134.414057466663
16213,4082.867622666666
16214,5525.882435066673
16215,5489.491749866664
16216,6571.358011000002
16217,6397.733357833334
16218,6621.122857399997
16219,4357.553533666667
16220,6748.480610499997
16221,4294.140822400003
16222,5488.413607666664
16223,5446.014036733332
16224,5140.489113500004
16225,6816.275940666665
16226,6099.655273933328
16227,4300.238440666666
16228,6471.744632133335
16229,6389.428333966666
16230,4271.951396600004
16231,7189.903398799997
16232,5599.014742466666
16233,4991.750118599997
16234,3798.6176932666676
16235,4176.09158683333
16236,6462.2173513000025
16237,8230.404167933335
16238,5730.5100201000005
16239,7406.51716833333
16240,4179.176476699995
16241,6138.029278766674
16242,5259.431802866672
16243,6531.7005216
16244,4557.195425466668
16245,5675.318329600003
16246,5504.448640933332
16247,4397.484870933337
16248,4729.907858133331
16249,3709.010780766667
16250,3524.4777165333344
16251,5637.073545999994
16252,8243.82767396667
16253,5490.8689432
16254,5614.350886966666
16255,4985.360032600003
16256,7839.758398866665
16257,5592.415701366667
16258,6304.72123973334
16259,6427.093875433332
16260,5504.175797466667
16261,4557.691152200003
