id,yield
15128,23020.84018762052
15129,21921.051682496418
15130,24028.07403517353
15131,21627.548777751836
15132,24546.472031365884
15133,18508.00744846458
15134,21395.69624627747
15135,22786.496059555735
15136,22844.083389062696
15137,22981.97326868275
15138,21361.704784525187
15139,23541.772558871002
15140,22737.847040477962
15141,17072.920948913423
15142,18591.898722611786
15143,21128.09971313258
15144,19674.1152170214
15145,22468.788724328228
15146,18355.91710500113
15147,26307.293482322053
15148,21803.11845111961
15149,23794.729758729565
15150,21402.997054987172
15151,23297.37592478115
15152,19739.445775524517
15153,23411.987289092267
15154,20915.606401977944
15155,18124.785867680977
15156,20851.685730225974
15157,23029.55834890788
15158,24674.941912097944
15159,23753.48529359319
15160,23873.129598037045
15161,25414.025409272264
15162,22582.493223302645
15163,23345.116609787892
15164,23389.3486004655
15165,15864.969511424042
15166,22950.537091984592
15167,21463.952323560618
15168,22724.46692322664
15169,21313.289912533233
15170,21760.309401019527
15171,25192.25779981209
15172,21294.764948915967
15173,22283.185667265145
15174,21982.60875530578
15175,24371.20202020221
15176,22841.51291324162
15177,18002.23492305493
15178,23206.5583189512
15179,19094.650060325752
15180,23143.48930689919
15181,22177.845453416012
15182,26858.21221835212
15183,23812.631859333636
15184,18445.02417664443
15185,24313.37960266887
15186,18049.560009364155
15187,23781.084842073564
15188,15933.619066747267
15189,22042.537128841424
15190,21680.04754474305
15191,21896.799292866395
15192,16020.029542432218
15193,23527.89585818405
15194,23588.94103153214
15195,26342.598885792384
15196,20222.348325324783
15197,20912.321655494066
15198,22423.147897509964
15199,23173.04354881929
15200,21239.06880942217
15201,25021.884775119088
15202,21163.509140774742
15203,21900.424100890083
15204,21185.831581622588
15205,20778.099445066106
15206,24847.95800314599
15207,24391.079661099964
15208,21868.46976494704
15209,21151.8257274014
15210,23018.66745311302
15211,24525.482503115236
15212,22686.9409780754
15213,16781.981988996744
15214,23009.82615224207
15215,19957.325094284388
15216,22260.768161440563
15217,26105.179520481335
15218,21264.14126860917
15219,20387.42895856785
15220,24043.622923743646
15221,21869.425461722047
15222,19481.63469389602
15223,18522.940387696228
15224,20526.084924744453
15225,18208.69824517233
15226,22400.84460854486
15227,21116.292746664476
15228,23780.003445240833
15229,22465.72503527826
15230,21377.787452861514
15231,21177.51507020268
15232,24208.47260341472
15233,24471.198334796783
15234,23005.532143695502
15235,19634.73606175009
15236,23409.503472086817
15237,21384.87043647133
15238,14620.763181017463
15239,23240.66761261163
15240,23870.6819823114
15241,15724.7922172245
15242,24167.057127176846
15243,21217.627020305918
15244,23126.94432721867
15245,23565.564092535922
15246,21544.395042373784
15247,21616.080162596656
15248,23434.236053969435
15249,20931.849129652786
15250,22177.28585553711
15251,22458.05100562871
15252,21002.705581505783
15253,23484.442206590396
15254,25072.68843543436
15255,23263.723589567115
15256,16627.664252693125
15257,22610.32744105955
15258,24180.59177982897
15259,17169.612160093107
15260,23080.142714336802
15261,22803.91778717173
15262,17502.62086619522
15263,17817.187225653182
15264,22401.79328410685
15265,25451.872505102856
15266,24639.202602554826
15267,23898.898231986026
15268,15981.633833325837
15269,25358.562073352696
15270,22369.87925612856
15271,21505.35835438813
15272,19906.960517061554
15273,20968.696787874305
15274,23316.93405884235
15275,19858.59535673698
15276,24651.165690146852
15277,18678.235449405984
15278,20068.35397719541
15279,21455.469671467454
15280,23073.44412979926
15281,21497.598470449986
15282,21184.819437086804
15283,14538.969670651053
15284,14920.125682249594
15285,19818.740446785065
15286,24108.026066437506
15287,21845.20410120259
15288,22564.022302914418
15289,21628.01011976734
15290,19821.720887921903
15291,16780.08516019622
15292,22830.829984824686
15293,23432.397812300984
15294,25518.062163152208
15295,23613.330328299693
15296,27754.90489027677
15297,22977.09773251093
15298,22493.951015888786
15299,19142.750159314943
15300,22621.542222806813
15301,22881.64238041165
15302,20086.329895107905
15303,21440.234140257096
15304,23398.801409454925
15305,23762.86522687606
15306,23765.951862077414
15307,24652.875729429565
15308,22716.684194707464
15309,24517.971616387
15310,22793.357027573373
15311,22978.18950203106
15312,25483.173670165696
15313,21591.357046368546
15314,24176.96477509809
15315,18497.196880384094
15316,24931.12127989819
15317,27499.06516484509
15318,22022.20914574062
15319,21242.578876269323
15320,21624.87054632871
15321,22188.45885628083
15322,23700.54205887867
15323,16911.89715604399
15324,15799.28481088395
15325,22470.842121730977
15326,20139.86936334479
15327,23118.482401742705
15328,20872.648819939663
15329,19730.759660141033
15330,21177.55528115527
15331,22616.26862304867
15332,18356.779915921263
15333,22200.62471424817
15334,24854.9714051731
15335,21287.962699133088
15336,24324.537062634514
15337,23694.96907652808
15338,18729.89899933656
15339,18492.845830552957
15340,20409.864627881805
15341,20455.250553729464
15342,18177.343210235515
15343,21932.911518432218
15344,22409.610416831438
15345,24917.98436150943
15346,25740.55388221725
15347,19943.513048274006
15348,21802.489863452163
15349,24020.832076475224
15350,19385.02298625201
15351,22677.880678446927
15352,23844.46129391595
15353,22440.558581030906
15354,20724.630972842115
15355,16638.764249095333
15356,20281.650286220254
15357,24945.763373968206
15358,18825.43449379481
15359,21677.329598364522
15360,20534.25675238198
15361,23559.937610597754
15362,25531.020783293567
15363,16546.046767751737
15364,24268.79810305104
15365,22781.33192540523
15366,18726.049364514365
15367,20954.931180906886
15368,19456.767601137108
15369,21315.22930484364
15370,23858.73446373292
15371,21761.358706065243
15372,19352.95814457004
15373,21312.731041378083
15374,21686.27560564458
15375,22533.866299379348
15376,24391.492455581407
15377,23236.33412513921
15378,19062.007131547693
15379,20159.28397957264
15380,20778.2790288424
15381,24399.856719708703
15382,21048.90161035859
15383,22815.53069602793
15384,22599.457765296927
15385,26073.921817389197
15386,24541.97618888201
15387,19555.45743116318
15388,15556.155279726398
15389,19748.048506435032
15390,19142.28859243638
15391,24513.603820561777
15392,24055.324618446295
15393,23005.517774187552
15394,21723.914810695554
15395,24464.47058223579
15396,21670.614922771463
15397,21409.056152410056
15398,25438.7259454706
15399,22880.6475095133
15400,25098.826903495254
15401,20721.01669845942
15402,22865.226946024475
15403,23810.721971824496
15404,25499.685324286304
15405,22196.812567237306
15406,21222.837135228285
15407,20283.878438093627
15408,21464.353525332852
15409,20837.585359856464
15410,23406.40540210226
15411,21782.270216040888
15412,24183.11569579239
15413,23960.47698283876
15414,26015.767935893866
15415,23666.73556050436
15416,21059.767525826297
15417,23897.412003209814
15418,23872.12588403993
15419,19495.21089553679
15420,20501.728676095743
15421,20490.47439791465
15422,22203.55118600691
15423,15388.165664299622
15424,22418.796097734794
15425,25771.13086766525
15426,22398.853886553767
15427,24329.389990354597
15428,21327.820711043576
15429,19487.567447424193
15430,18104.060868804117
15431,24726.910071397946
15432,19891.692603651936
15433,20085.8391902438
15434,25051.108737954604
15435,20975.40071916943
15436,14627.960644444423
15437,23576.740683117816
15438,19368.180633244578
15439,23582.280006281715
15440,21395.826836352866
15441,19219.63273621583
15442,23839.14962658299
15443,17146.181473497745
15444,23757.802271431487
15445,17661.741164685416
15446,23945.24739255782
15447,26978.910682012127
15448,24307.13512721561
15449,17837.27783303875
15450,20791.627447510044
15451,19565.366721858925
15452,21103.54382964145
15453,21533.706517103798
15454,19250.784886606474
15455,20794.08173426959
15456,22327.992633347123
15457,19015.536151253054
15458,23433.76178830927
15459,21694.620662693964
15460,22118.161731470922
15461,21408.674613120245
15462,20336.264891269802
15463,22551.516219596273
15464,26291.84535093726
15465,19689.284361378468
15466,24531.757737633932
15467,21937.16810683538
15468,21395.330001573013
15469,19348.666433854785
15470,21773.585687782397
15471,21304.232093098875
15472,25091.546719382335
15473,23914.464959217443
15474,21593.675997457103
15475,22621.08244719735
15476,23472.337192394712
15477,21002.678074568095
15478,19900.855769641483
15479,24829.13620014171
15480,23355.133223116514
15481,24159.013808867392
15482,25660.525932021366
15483,23646.838636134034
15484,23540.4818784892
15485,22703.42840338662
15486,21698.55159051517
15487,23125.561622628087
15488,19894.009243820015
15489,16717.061070536227
15490,19921.069664941744
15491,23642.54106109292
15492,25093.715926928646
15493,20929.672313016144
15494,21337.954985260534
15495,25432.010622610327
15496,20224.960832532128
15497,22894.47984990111
15498,23621.535745587138
15499,23186.07695168201
15500,21151.31542317273
15501,18050.509271950017
15502,27026.473589983598
15503,21159.57235278775
15504,22185.51909266124
15505,21945.87115896983
15506,22109.185551853538
15507,19653.273352747976
15508,19880.236347078295
15509,22204.143733339602
15510,19869.36258448019
15511,24401.148816727506
15512,25322.126660687198
15513,21485.139609997448
15514,21537.63403744962
15515,19010.957696934573
15516,17986.572135544247
15517,20673.38212321408
15518,24820.4396868657
15519,21014.998197676465
15520,24124.593098421938
15521,24884.493075678954
15522,22171.314617344357
15523,14659.121055843405
15524,24301.55352396072
15525,14906.405016689378
15526,24902.11314292077
15527,19446.638091147368
15528,20873.982807064585
15529,23126.18568502072
15530,16151.179660465143
15531,20818.576133337578
15532,22709.063861337552
15533,23954.792485345286
15534,21657.557314414993
15535,16121.630225233985
15536,25662.824473792087
15537,21176.902883322287
15538,18370.6655903339
15539,20790.350897037195
15540,19315.084070959198
15541,22813.113235048244
15542,25105.66775703632
15543,17264.90631068536
15544,18310.397419014902
15545,19157.718155865972
15546,21990.22719011928
15547,20174.469735489212
15548,24904.63108181835
15549,21489.143243898397
15550,24469.562731732036
15551,22331.05563498197
15552,24092.46026954963
15553,23540.493727325927
15554,20860.672827482063
15555,22772.23350970591
15556,18900.90232907969
15557,25075.61327658265
15558,23174.792582887738
15559,26925.779907433487
15560,21837.815813039568
15561,21514.98970069937
15562,16982.461128038485
15563,20677.979622568717
15564,23328.86911804279
15565,17231.55487948394
15566,21603.89107069828
15567,22486.098758513817
15568,15200.325815798064
15569,20598.30713172509
15570,16516.56403741102
15571,20453.408835975722
15572,22743.48042775017
15573,21103.068672358586
15574,18026.293640716176
15575,19107.31456060848
15576,24782.3327192032
15577,24442.59537525249
15578,23004.9461232937
15579,18131.295457535656
15580,26059.595473650796
15581,24111.709203044407
15582,22514.622354939333
15583,22492.097915276234
15584,23771.393290978944
15585,23457.67086462322
15586,26481.065381878852
15587,21911.475657710114
15588,19483.858622816355
15589,22660.24166881
15590,21596.311079281673
15591,19005.303994786016
15592,23126.800349379602
15593,23172.461016028017
15594,21117.816424373443
15595,22959.029521801698
15596,23786.706973683682
15597,21309.48777061219
15598,24763.158576647773
15599,20583.732588081963
15600,23696.96393447898
15601,23369.820007503906
15602,22116.771744587706
15603,20484.888375707233
15604,24095.896381075556
15605,23274.883589274785
15606,22061.08198043536
15607,24581.1445784524
15608,16417.546639897748
15609,23679.466800528444
15610,24990.045080594537
15611,24346.77392893491
15612,22658.08865353803
15613,23627.83365542797
15614,22875.779143926335
15615,24127.224425490724
15616,21754.37001293122
15617,19031.528316978533
15618,19053.268077023422
15619,22655.565941355806
15620,21191.781656554507
15621,24155.646598018127
15622,21368.14691292627
15623,21210.121287339083
15624,22102.888486036434
15625,23175.802167252088
15626,22895.607508851866
15627,18502.138776193326
15628,24398.84658621942
15629,21720.053128759275
15630,23352.03107009984
15631,24408.50373975979
15632,21945.760647294068
15633,22306.049102510064
15634,23850.952021800906
15635,19423.846301304427
15636,20990.032993920442
15637,18441.988436355525
15638,16043.37007640938
15639,24331.63477077263
15640,18585.55587128129
15641,16823.799513272097
15642,22299.130762044213
15643,24048.028482730864
15644,21864.751390804722
15645,20210.530114124464
15646,20182.85061300004
15647,23401.916088679824
15648,16677.7895429062
15649,22652.22856622606
15650,17364.307818866455
15651,22525.610110035606
15652,25737.938055343384
15653,25439.73325841274
15654,25124.999652741506
15655,21112.105769336307
15656,23003.447409383127
15657,25210.852433466483
15658,21524.710746581935
15659,21829.045034802322
15660,21304.03421334605
15661,21810.843606296665
15662,26257.900012692116
15663,24438.632714657895
15664,20687.261221817218
15665,23016.645349208415
15666,25904.653654999758
15667,24530.026788295578
15668,24204.000726693226
15669,23019.852186289692
15670,17535.990005301042
15671,22256.595205304522
15672,20949.33029800928
15673,14205.694895237491
15674,21895.83539901714
15675,22828.942908668374
15676,22077.794967939797
15677,23582.775281459286
15678,21801.354166854842
15679,23365.87962650799
15680,22920.27341041035
15681,18907.774817429377
15682,25763.443263571262
15683,24763.5925830836
15684,24305.78160259388
15685,21682.739365896166
15686,21284.017950183614
15687,23335.103795568335
15688,21550.68332106447
15689,22321.32290948457
15690,18551.358331692834
15691,23601.724805538357
15692,22076.714138895382
15693,18628.72951929471
15694,18768.83871858703
15695,24065.5313955297
15696,25309.055270451117
15697,24817.842748632058
15698,21575.73213356162
15699,23196.90553949591
15700,21466.08698581477
15701,15938.493367449946
15702,21641.951569819546
15703,23260.48606813244
15704,20994.97899466635
15705,25036.541761780605
15706,20666.276958848157
15707,22641.330331274377
15708,22224.311212341
15709,24870.606787994566
15710,23460.957616033254
15711,20617.20698275506
15712,24626.52251468768
15713,18691.970552428236
15714,16084.06981831573
15715,21580.21212746629
15716,22072.098888718738
15717,17686.017527651173
15718,24263.70669028826
15719,22652.599258250495
15720,21044.563581103528
15721,17511.359249829995
15722,25289.632221016203
15723,20606.695187943573
15724,24144.61305102971
15725,14499.604352600145
15726,24338.143829734898
15727,25642.92980495456
15728,19128.953802125212
15729,18175.473431068334
15730,21002.66167545681
15731,23226.208199050812
15732,21385.62588869675
15733,22585.833476598167
15734,22791.080000037746
15735,20942.732962125483
15736,25050.878177168586
15737,22396.576810631534
15738,25542.071026816604
15739,17678.1829825405
15740,21430.621174348154
15741,21763.57171882595
15742,17968.64910392678
15743,21407.900348193478
15744,26076.15469601628
15745,21752.830757288317
15746,20869.765867294365
15747,22610.482026008856
15748,25270.311281626233
15749,20524.02590508769
15750,21372.70947429784
15751,24316.749208731442
15752,15639.519495755327
15753,21752.758971173047
15754,21399.114532419382
15755,23098.429446321785
15756,21643.779465438096
15757,22496.325985950807
15758,21296.884563059903
15759,18428.215964608484
15760,25576.011555963025
15761,20157.381172755428
15762,15958.990059024207
15763,21210.87837677545
15764,22336.67594461746
15765,21850.76732857315
15766,18585.437615040653
15767,21440.740426461456
15768,22010.6904735715
15769,24847.232116002047
15770,22526.357130966284
15771,19817.44074767196
15772,20444.785999765656
15773,23553.176579220377
15774,22083.0336889924
15775,22348.309991537935
15776,21745.131693780626
15777,24600.654643306105
15778,18449.650960321604
15779,19770.514807251682
15780,21205.650433260398
15781,23478.5496958853
15782,22050.83483583016
15783,23765.75050460289
15784,22159.106799241155
15785,22189.632015664625
15786,23667.340041289277
15787,19622.847219538915
15788,24899.413094770698
15789,22690.837312646647
15790,21467.661068584643
15791,21615.835302502917
15792,21222.941527768184
15793,19694.133235433073
15794,20846.58492171734
15795,16720.781367447944
15796,23385.435479172393
15797,27676.98252341193
15798,20584.01992570561
15799,22127.36892498925
15800,19208.756461296038
15801,23957.24693473498
15802,21398.48107510893
15803,20262.35177406722
15804,25554.678723334266
15805,23509.03616735697
15806,21380.680838121654
15807,18989.0984631686
15808,26429.389891167037
15809,24262.4233969235
15810,25370.431960896003
15811,19941.126798878606
15812,23607.045243507368
15813,18974.126628247745
15814,21999.743655138678
15815,18021.400025304796
15816,17177.50829796095
15817,23872.607333596396
15818,23938.07793366891
15819,25594.9422717362
15820,17431.224942963207
15821,23814.067505589734
15822,19330.98241968902
15823,19889.353349767625
15824,15749.758802021259
15825,25154.01973818245
15826,22597.520282794812
15827,22861.463855060487
15828,22094.137268339862
15829,21552.174855620575
15830,24534.86677231258
15831,21414.852573874603
15832,21733.676577097067
15833,16456.29255651271
15834,26240.055431776684
15835,24613.951137252247
15836,21300.651395514586
15837,22241.872752638195
15838,20452.155553712164
15839,25164.178220739093
15840,22228.42014496823
15841,24021.659046520334
15842,22198.13894136327
15843,22162.106422916822
15844,23435.578424572213
15845,17384.340619674735
15846,20196.46439031891
15847,21738.73080809315
15848,17613.42107113092
15849,26061.356033661727
15850,19641.806814251882
15851,24912.106888470676
15852,15326.183380461352
15853,20521.592729676348
15854,24798.605606250498
15855,23873.409652199254
15856,16559.098743318587
15857,21357.287493190186
15858,23408.463876057143
15859,24701.893016458347
15860,16238.791067189406
15861,19361.60587464781
15862,23318.30091871126
15863,23815.51738633408
15864,20315.966650742095
15865,24024.56577260175
15866,20263.60901675052
15867,22000.946688293174
15868,24612.661027137892
15869,24093.793471416167
15870,18596.01466472536
15871,21519.476152026957
15872,20634.709766710694
15873,23309.14063860451
15874,22289.66537916939
15875,24357.1655866389
15876,24072.550349086494
15877,18320.65524968681
15878,24001.402795910257
15879,16940.321339660415
15880,23399.56495766161
15881,22594.25482391644
15882,20169.51030516016
15883,21399.334508142958
15884,20672.821392713555
15885,21189.594150752193
15886,21194.69823115642
15887,20295.66082861765
15888,23890.199433425296
15889,22083.219667443125
15890,23850.668188583102
15891,16071.43594330246
15892,22075.65070320397
15893,22537.321212262763
15894,15476.491367866372
15895,20315.684953719545
15896,23631.204140112193
15897,21658.639908418594
15898,23391.060562050054
15899,25294.68628487961
15900,20725.694798728873
15901,26117.397142195903
15902,21817.246175601897
15903,18754.66261076781
15904,22977.7578887833
15905,23020.74305244302
15906,24394.428083111943
15907,21297.89946087662
15908,25681.582714097607
15909,25004.48082067651
15910,22032.251455018704
15911,18582.697075702476
15912,22741.59533041863
15913,21942.287278282656
15914,23090.79385117559
15915,20795.06018222361
15916,18663.468721092366
15917,21000.688026791373
15918,24104.855160995474
15919,24100.639868548235
15920,23412.56278795074
15921,18500.763175242544
15922,22145.23669161402
15923,24381.27703757457
15924,23519.214304449877
15925,25591.63741866675
15926,26379.24615829012
15927,21936.214624161817
15928,18759.021945974248
15929,24313.99077667076
15930,22863.963661103367
15931,18597.36154802186
15932,21354.206879953497
15933,17024.58390198028
15934,18250.27795102329
15935,22264.537511271756
15936,21416.121061703372
15937,23334.019243013518
15938,24087.854904337284
15939,20229.04283727751
15940,15559.325211489082
15941,17347.111915411875
15942,20785.878066888203
15943,24877.84275868132
15944,24038.762916384774
15945,23258.58201565245
15946,18346.2481596516
15947,24928.579913251426
15948,21590.432496076668
15949,19717.80505411994
15950,25198.70272623464
15951,20786.03028627342
15952,26830.09446582401
15953,24532.237019662654
15954,25675.940641855206
15955,24831.930524335807
15956,22247.834374389462
15957,23152.431459597832
15958,13727.452614320098
15959,18759.308248363996
15960,25260.190335156574
15961,23588.75668185036
15962,16918.189890936294
15963,24118.233607944738
15964,21377.19225320444
15965,21310.687378929233
15966,17801.600137525347
15967,18953.980257339255
15968,21311.557786137913
15969,22644.594337509556
15970,21079.90451018997
15971,18860.511579341586
15972,20814.983810849335
15973,23227.853902954837
15974,20516.379248316316
15975,19534.634072218767
15976,18488.823210547238
15977,21930.131214704375
15978,23570.87723833144
15979,17725.60649180264
15980,22049.16602853914
15981,16383.223389560062
15982,21335.95039161917
15983,15839.257823961676
15984,21452.27439319047
15985,19800.27546094318
15986,26421.559739989727
15987,19592.377115915755
15988,19454.18968264041
15989,24087.359917359885
15990,22740.467988143828
15991,25007.974358767056
15992,21672.806772819415
15993,23319.009346207793
15994,22299.138321806782
15995,21919.67318711272
15996,23822.863236562855
15997,22521.875688096934
15998,21491.711162335225
15999,22628.87456962607
16000,22093.238983693278
16001,24617.021832940507
16002,23846.62218180963
16003,20322.68485751876
16004,22356.845169505577
16005,22361.286550635898
16006,23273.959756062966
16007,21233.029668047413
16008,21520.13343250294
16009,15709.502092475803
16010,22940.217270665245
16011,24286.385049530254
16012,17992.416208982926
16013,24525.614427980512
16014,22184.2999229438
16015,27039.363642911427
16016,20455.876062797117
16017,22306.77370080187
16018,17918.82723701479
16019,23712.839858118456
16020,23387.998937742443
16021,15640.50890515137
16022,21698.490112993743
16023,24399.273032307796
16024,25103.813924321257
16025,21823.01761144494
16026,22205.682372983552
16027,20219.10706259915
16028,20062.201634768055
16029,21619.58803363321
16030,17660.582243749457
16031,19396.822085320517
16032,23554.63043560531
16033,24798.91301289539
16034,20199.47179970493
16035,21372.608157279643
16036,25153.434999478242
16037,18348.81983387917
16038,20528.365905937066
16039,22185.323098143173
16040,19987.9810475134
16041,24464.9578778728
16042,20487.534504272662
16043,20606.93469909699
16044,19361.534043646276
16045,23859.991002055176
16046,21972.19568166368
16047,21297.688682251704
16048,18023.688043572907
16049,18183.606462814434
16050,23958.659149946932
16051,22083.73956311469
16052,20583.904391926375
16053,21487.682099643258
16054,20704.572394945546
16055,21593.081535288802
16056,17363.515627312743
16057,19666.3992239226
16058,18482.976957401
16059,22046.28343155477
16060,25811.487031193832
16061,16254.068242019748
16062,21992.55226109372
16063,20820.84325632094
16064,23137.477186060652
16065,20137.11594287375
16066,23138.129651095485
16067,19705.41332326396
16068,23063.283009925675
16069,22633.40389008484
16070,20202.657564231205
16071,21844.960025469612
16072,17604.068147745773
16073,20835.874603155607
16074,22574.699642043364
16075,19694.993148945592
16076,22325.5987040405
16077,19354.683344530655
16078,24496.313947898157
16079,22522.857816803382
16080,24214.43670947442
16081,18255.403339086715
16082,18275.61855775806
16083,21153.13820713755
16084,21672.0182042546
16085,21439.93919121862
16086,18304.026051729263
16087,19307.621120289215
16088,25166.75022865807
16089,20499.833761172707
16090,23721.86307452233
16091,19657.359935194574
16092,21138.890142173477
16093,23489.6035443469
16094,23068.660003568242
16095,21881.03801326228
16096,19561.6337336079
16097,21149.367853058884
16098,22473.62902771998
16099,20373.465379553214
16100,21184.31322924532
16101,25449.40239151052
16102,21958.754923510212
16103,22372.72798346755
16104,20683.053560711818
16105,20751.767572186058
16106,23731.599650898443
16107,21749.99476150384
16108,25743.33945743772
16109,24478.5816827163
16110,22995.010067302803
16111,20280.945846984967
16112,21197.010942019726
16113,21029.28320887903
16114,22460.76266609265
16115,28071.287512788498
16116,24960.621864062552
16117,18470.65526564204
16118,21320.295590371457
16119,21525.256594508006
16120,23418.101905697473
16121,21638.372293990138
16122,24909.248166764646
16123,23288.96303575861
16124,21159.684943658067
16125,26576.352160613922
16126,21173.388515910512
16127,21733.490439931935
16128,19445.078195094015
16129,14018.945313412181
16130,16176.384764525363
16131,21861.329015689145
16132,23404.00232538293
16133,22814.034447093974
16134,23383.84460085548
16135,25169.30885066416
16136,19119.976511797493
16137,23931.015028634603
16138,24203.9241420308
16139,20885.13344617501
16140,22618.132467421052
16141,22826.44210452957
16142,21320.580223475383
16143,22592.38093654502
16144,21879.015356866807
16145,22339.255206182683
16146,24209.579712545557
16147,20449.82837029627
16148,18668.321885054575
16149,25896.138212945672
16150,14957.56014761788
16151,19363.45249230057
16152,17259.43211122548
16153,21268.118657876927
16154,21487.85538888888
16155,21466.545556189092
16156,18907.24302098147
16157,14958.505402932362
16158,17018.13616087685
16159,24016.011781920606
16160,20393.776124829266
16161,24169.389438382947
16162,25844.50653485647
16163,18639.283234657567
16164,21638.77777844906
16165,21679.85301504257
16166,21344.691060421108
16167,19118.104788647426
16168,21569.946609391096
16169,22675.6771925272
16170,21153.288891762335
16171,22389.388342124992
16172,18645.701051381868
16173,23877.433934999
16174,21402.304899795847
16175,21021.44192621002
16176,20962.27444631019
16177,21182.0793488157
16178,22718.023721303358
16179,23566.84065952178
16180,15523.592351488649
16181,21166.684414634154
16182,20523.435163714137
16183,21541.16660002123
16184,20824.434510171523
16185,22255.083155753462
16186,22433.073107926764
16187,27796.935611987083
16188,14382.074661755993
16189,20053.223895448085
16190,22249.66654880021
16191,21268.176560098735
16192,22300.67208226554
16193,23928.2557504368
16194,19774.443503867296
16195,19835.21896545598
16196,24402.876965053918
16197,21108.72693976709
16198,24326.17009000397
16199,22342.479556479844
16200,22082.977499116714
16201,20886.92093838424
16202,24996.083625960153
16203,18786.684021554745
16204,23805.307612580953
16205,21856.199601982924
16206,22823.040924386838
16207,17296.524894778177
16208,21777.3706723239
16209,19906.133436199223
16210,25872.03138491512
16211,17026.039736701798
16212,19536.104958781223
16213,20377.082539633844
16214,22990.193859829982
16215,23289.575024898066
16216,19617.742688684204
16217,24061.082976369322
16218,22995.4913650104
16219,21068.443606196855
16220,20973.1583408502
16221,20879.29848880115
16222,18615.42502228773
16223,22871.89205137255
16224,23782.887122089618
16225,25251.824814447285
16226,22466.212307827267
16227,20951.02844440254
16228,20049.84093483774
16229,25737.905245362686
16230,16760.096120152943
16231,21970.401736948617
16232,21009.230466701145
16233,16491.395263405873
16234,20115.951714660987
16235,21280.483268294734
16236,24748.991268472862
16237,20571.308532530922
16238,24069.29218097331
16239,19864.62397225142
16240,21328.474671053125
16241,22677.414071577965
16242,21209.134256748286
16243,24159.456442659368
16244,19187.132874442657
16245,21017.040161387296
16246,21426.04840335095
16247,17244.129408580928
16248,16966.846091052543
16249,15546.159478502026
16250,21440.814046997395
16251,23511.8310005125
16252,25774.44038734685
16253,17031.140705170168
16254,20836.39089674069
16255,21239.052972389683
16256,21247.308025745693
16257,20664.991728388966
16258,19220.2520082391
16259,25835.25991308716
16260,17097.67208047007
16261,20804.908846722887
16262,22201.055899227144
16263,23425.034709082585
16264,21088.111099208145
16265,21473.060856438784
16266,21672.643425555896
16267,15142.500578502108
16268,24578.752473888773
16269,21773.032538004605
16270,19287.087462894066
16271,20619.52464923168
